Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Churn Value,CLTV
0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.7,0,5346
0,0,1,1,7,1,0,0,2,0,0,0,0,0,0,0,3,50.7,0,3097
0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,20.85,0,3172
1,0,0,0,33,1,0,1,2,0,0,2,2,0,2,1,2,88.95,0,5087
1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,0,23.55,0,5901
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.75,0,2484
1,1,0,0,71,0,1,0,2,2,0,0,2,2,1,1,2,56.45,0,5372
0,0,0,0,13,1,2,1,0,0,0,0,0,2,0,1,2,85.95,0,5886
1,0,0,0,67,1,0,0,0,0,0,2,0,0,2,0,0,50.55,0,6064
0,0,0,0,43,1,2,2,1,1,1,1,1,1,2,1,1,25.7,0,2017
0,0,0,0,23,1,0,1,2,0,0,0,0,0,0,1,0,75.0,0,2221
0,0,1,0,64,1,0,2,1,1,1,1,1,1,2,0,3,20.2,0,4557
1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,1,3,19.6,0,4393
0,1,1,0,72,1,2,0,2,2,2,2,2,2,2,1,1,88.05,0,6102
0,0,1,0,61,1,2,1,0,2,0,0,2,2,2,1,0,101.05,0,6311
1,0,0,0,64,1,2,1,2,2,0,0,0,0,1,1,1,84.3,0,5044
1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,23.95,0,4329
0,0,1,0,65,1,2,1,2,2,0,2,2,0,2,1,1,99.05,0,5878
1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,19.6,0,2543
1,0,0,0,30,1,0,0,0,2,2,0,2,0,1,0,1,64.5,0,4320
1,0,1,1,15,1,0,0,0,2,2,2,0,2,0,1,3,69.5,0,3128
0,0,1,1,8,1,0,0,0,0,0,2,2,2,0,1,2,68.55,0,3123
0,0,1,0,70,1,2,1,2,2,2,0,2,2,1,1,1,108.15,0,5192
1,0,1,0,62,1,0,0,2,2,2,2,2,2,2,0,2,86.1,0,5769
0,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.7,0,4293
0,0,1,1,14,1,0,1,0,0,0,0,0,2,0,1,0,80.9,0,2563
0,0,0,0,22,1,2,1,0,0,0,0,2,0,0,1,0,84.15,0,3549
1,0,1,0,22,1,0,2,1,1,1,1,1,1,1,0,3,20.15,0,2173
1,0,1,0,16,1,0,0,2,0,2,0,2,0,2,0,3,64.25,0,5511
1,0,0,0,10,1,2,2,1,1,1,1,1,1,2,0,0,25.7,0,3611
0,0,0,1,13,1,0,0,2,2,0,0,0,0,0,1,2,56.0,0,5156
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.7,0,3056
1,0,0,0,53,1,2,0,0,2,2,2,0,2,2,1,0,73.9,0,5644
0,0,1,0,11,1,0,2,1,1,1,1,1,1,1,0,3,20.6,0,4047
1,0,1,0,69,1,0,2,1,1,1,1,1,1,2,0,3,19.9,0,5570
1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,89.05,0,6212
0,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,20.4,0,3990
1,0,1,0,43,1,0,1,2,0,2,2,0,0,1,1,0,84.25,0,4382
1,0,1,0,14,1,0,0,0,2,2,2,2,2,2,0,3,81.95,0,2564
0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,20.55,0,5358
0,0,1,0,34,1,2,2,1,1,1,1,1,1,0,0,2,24.7,0,3421
0,0,1,1,15,1,2,1,0,2,2,0,2,2,0,1,0,105.35,0,2721
1,0,1,0,61,1,0,2,1,1,1,1,1,1,1,1,1,20.55,0,5110
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.3,0,3575
1,0,1,0,33,1,0,0,2,0,2,0,2,2,1,0,1,74.75,0,5344
1,0,0,0,20,1,0,0,0,2,0,0,0,0,0,1,3,51.8,0,2764
1,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,2,30.4,0,3108
0,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,2,19.65,0,2024
0,0,1,0,40,1,2,0,0,2,0,0,0,0,0,0,1,56.6,0,3359
1,0,1,0,43,1,2,0,2,0,0,2,0,2,1,1,1,71.9,0,4106
0,0,1,0,69,1,0,2,1,1,1,1,1,1,2,0,0,19.75,0,5325
0,0,1,0,72,1,2,1,2,2,2,0,2,2,2,0,1,109.7,0,5945
1,0,1,0,59,1,0,2,1,1,1,1,1,1,2,0,1,19.3,0,4149
0,0,1,0,20,1,0,1,2,2,0,2,2,0,0,1,2,96.55,0,4382
1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,1,0,24.1,0,4634
1,0,0,0,59,1,2,1,0,2,2,2,2,2,0,1,2,111.35,0,6047
1,0,1,1,72,1,2,1,0,2,2,2,2,2,2,1,0,112.25,0,4099
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.75,0,3358
0,0,1,0,27,1,0,1,2,0,0,2,2,2,1,1,1,101.9,0,3795
0,0,0,0,14,1,0,1,0,2,0,2,0,0,0,1,1,80.05,0,4400
1,0,1,1,71,1,2,1,2,0,2,0,2,2,2,0,2,105.55,0,5010
1,0,0,1,13,1,0,1,0,0,0,0,2,0,0,1,1,78.3,0,5566
1,0,0,0,44,1,0,1,0,0,0,0,0,0,0,0,1,68.85,0,2053
0,0,0,0,33,1,0,1,0,2,0,2,0,0,1,1,0,79.95,0,3118
1,0,1,0,72,0,1,0,2,2,2,2,0,2,2,1,1,55.45,0,4556
1,0,1,0,64,1,0,1,0,2,2,2,2,2,1,1,1,102.45,0,6398
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.25,0,5858
1,0,0,1,61,1,0,2,1,1,1,1,1,1,2,0,3,19.75,0,5411
0,0,1,0,29,1,0,2,1,1,1,1,1,1,1,0,2,20.0,0,3800
1,1,1,0,23,1,2,1,0,0,0,0,0,2,0,0,2,86.8,0,5788
0,0,1,0,57,0,1,0,2,2,2,0,2,2,0,1,0,58.75,0,4115
1,0,1,0,72,0,1,0,2,2,2,2,0,0,2,0,1,45.25,0,5041
1,0,1,0,66,0,1,0,2,2,2,2,2,0,2,1,0,56.6,0,5500
1,0,1,0,65,1,2,0,0,2,2,2,2,2,2,1,0,84.2,0,5256
0,0,0,0,8,1,0,1,0,0,0,0,2,0,0,1,0,80.0,0,2165
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,24.75,0,4642
1,0,1,0,1,1,0,2,1,1,1,1,1,1,1,1,2,20.2,0,4160
0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,1,0,19.35,0,4451
1,0,0,0,24,0,1,0,2,0,0,0,2,2,1,1,3,50.6,0,4806
0,0,1,0,31,1,0,0,2,0,2,2,2,2,1,1,3,81.15,0,5643
1,0,0,0,30,1,2,1,0,0,0,2,0,2,0,1,1,89.9,0,3233
0,0,1,0,47,1,2,0,2,2,0,2,2,2,2,1,1,85.3,0,5698
1,0,0,0,54,1,2,1,2,2,0,2,2,2,2,1,1,108.0,0,6370
1,0,0,0,50,1,0,1,2,2,0,2,0,2,0,1,1,93.5,0,6367
0,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,1,20.25,0,5733
0,0,0,0,29,1,2,2,1,1,1,1,1,1,0,0,2,25.15,0,5491
0,0,0,0,10,0,1,0,0,0,0,2,0,0,2,1,3,29.6,0,3180
1,0,1,0,18,1,2,1,0,0,0,0,0,0,0,1,2,73.15,0,4283
1,0,0,0,16,1,0,2,1,1,1,1,1,1,2,0,3,19.75,0,4272
0,0,0,0,72,1,2,0,0,2,2,2,2,2,2,0,0,86.6,0,4530
1,0,0,0,72,1,2,1,0,2,2,2,2,2,2,0,0,109.2,0,4551
0,0,1,0,41,1,0,0,2,0,0,2,2,2,1,1,1,74.7,0,5246
0,1,1,0,65,1,0,1,2,2,2,0,0,2,0,0,2,94.4,0,5348
0,1,0,0,13,1,0,0,0,2,2,0,0,0,0,1,2,54.8,0,5557
1,1,0,0,4,1,0,1,2,0,0,0,0,0,0,0,2,75.35,0,4033
1,0,0,0,41,1,2,0,0,0,2,0,0,2,1,0,3,65.0,0,5043
1,0,0,0,42,1,2,1,2,2,2,0,0,2,1,1,2,99.0,0,2887
0,0,1,0,51,1,0,1,2,2,2,0,2,0,1,1,2,93.5,0,5561
1,0,0,0,32,1,2,0,0,2,2,2,2,2,1,0,1,83.7,0,3945
1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,19.85,0,3768
0,0,1,0,67,0,1,0,0,2,2,2,2,2,2,1,2,59.55,0,4478
0,0,1,1,61,1,2,1,2,2,2,2,2,2,2,0,1,115.1,0,6090
1,0,0,0,50,1,2,1,2,2,2,2,2,2,1,0,1,114.35,0,5068
0,1,1,0,29,0,1,0,2,0,2,0,0,2,0,1,2,45.0,0,3094
1,1,1,0,57,1,2,1,0,2,0,0,0,2,0,1,2,89.85,0,4429
0,0,0,0,31,0,1,0,2,2,0,2,0,2,2,1,0,49.85,0,2539
0,0,1,0,45,1,2,1,2,2,2,2,2,2,1,0,3,113.3,0,4885
0,0,1,0,61,1,2,0,2,2,2,2,2,2,2,0,3,88.1,0,5152
1,0,0,0,50,1,2,2,1,1,1,1,1,1,2,0,0,24.9,0,4297
0,1,0,0,19,1,0,1,2,2,0,2,2,2,0,1,3,105.0,0,3524
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,24.25,0,5409
1,0,1,0,57,1,0,0,2,2,0,2,0,0,2,1,2,59.75,0,4012
1,1,1,0,20,1,2,1,0,2,0,2,2,2,0,0,2,107.05,0,5328
1,1,1,0,21,1,0,0,2,2,0,0,0,2,0,1,0,64.95,0,4604
1,0,0,0,14,0,1,0,0,0,2,2,2,2,0,1,2,55.0,0,4900
0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,50.55,0,2739
0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,3,55.15,0,5377
0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,2,51.2,0,5765
0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,25.4,0,4556
0,0,0,0,68,1,2,0,2,0,0,0,0,0,0,0,3,54.45,0,5310
0,0,0,0,22,1,2,1,0,0,0,0,0,0,1,1,1,76.0,0,2031
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,44.35,0,3460
1,0,0,0,35,1,0,0,2,2,2,0,0,0,1,0,3,61.2,0,2075
1,0,1,0,23,1,0,1,0,2,2,2,0,0,1,0,3,86.8,0,3200
0,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,89.35,0,2578
0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,19.7,0,5715
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,0,5384
0,0,1,1,71,1,0,1,0,0,2,0,0,0,2,0,2,76.05,0,5841
1,1,1,0,35,1,2,1,0,0,2,0,2,2,0,1,2,100.8,0,3318
1,0,1,1,40,1,2,0,0,0,2,0,2,2,0,1,2,74.55,0,3718
1,0,0,0,23,1,0,0,0,0,0,0,2,2,1,1,0,64.9,0,3314
1,0,0,0,4,1,0,1,0,0,2,2,0,2,0,1,2,90.4,0,3314
0,0,1,0,68,0,1,0,0,2,2,2,2,2,2,0,1,60.3,0,4864
1,0,0,1,38,1,2,1,0,2,0,0,0,0,0,1,3,81.85,0,3571
1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,24.8,0,5320
1,0,1,0,29,1,0,0,0,0,2,2,2,2,2,0,3,75.55,0,5625
1,1,1,1,38,1,2,1,0,2,0,0,2,2,0,0,2,101.15,0,4036
1,0,0,0,48,1,2,0,2,0,2,0,2,2,1,1,1,78.75,0,2257
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.25,0,4745
0,0,0,0,22,1,0,1,2,0,0,2,0,2,0,1,2,89.05,0,5479
0,0,0,0,43,1,2,1,2,2,2,2,2,2,2,0,1,115.05,0,4115
0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.35,0,5437
1,0,1,0,51,1,2,1,2,2,0,2,2,2,1,0,1,110.05,0,5604
1,0,0,0,71,1,0,2,1,1,1,1,1,1,2,1,1,19.9,0,5308
1,0,1,0,35,1,2,1,0,0,0,2,2,0,0,1,1,91.5,0,3617
0,0,1,0,72,0,1,0,0,2,2,2,2,2,2,1,2,60.0,0,5471
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.8,0,2269
0,0,1,0,9,1,0,0,2,0,0,0,0,0,1,0,3,48.6,0,4562
1,0,0,0,69,0,1,0,2,2,0,2,2,2,2,1,0,60.05,0,5388
0,0,1,0,52,1,2,1,0,2,0,2,2,2,0,1,1,102.7,0,4044
0,1,1,0,11,1,0,1,0,0,0,2,2,0,0,1,2,82.9,0,4413
0,1,1,1,28,0,1,0,0,0,0,0,2,0,0,1,2,35.9,0,5444
0,1,0,0,17,1,2,1,0,0,2,0,0,0,0,1,1,82.65,0,3754
0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,3,19.85,0,4177
0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,3,19.2,0,5272
1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,1,94.9,0,5316
0,0,0,0,68,1,2,0,2,2,2,2,2,2,2,1,2,88.15,0,5531
0,0,0,0,36,1,0,1,0,2,0,0,2,2,0,1,1,94.8,0,2807
0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,0,54.65,0,4045
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,85.75,0,4487
0,0,1,1,66,1,2,0,2,2,2,0,0,0,0,1,0,67.45,0,4172
1,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,3,20.5,0,5997
0,0,0,0,41,1,0,2,1,1,1,1,1,1,1,1,1,20.25,0,3972
0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,72.1,0,4432
0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.45,0,5540
0,0,0,0,23,0,1,0,0,0,0,0,2,2,0,1,2,44.95,0,3248
0,1,1,0,64,1,0,1,2,2,2,0,0,2,1,0,0,97.0,0,4053
1,0,1,0,37,1,2,0,2,0,2,2,0,0,2,1,1,62.8,0,5229
1,0,0,0,17,1,0,0,0,0,0,0,0,0,1,0,3,44.6,0,2130
0,1,0,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.15,0,2415
0,1,0,0,16,1,2,0,2,0,0,0,0,0,0,1,2,54.1,0,2276
1,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,2,105.25,0,5682
1,0,1,0,42,1,2,1,2,0,0,0,2,2,1,0,2,97.1,0,2170
1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,3,20.2,0,5169
0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,98.8,0,5584
1,0,1,0,58,1,0,0,0,0,2,0,0,0,1,0,1,50.3,0,5232
0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,1,3,20.55,0,5404
1,0,0,0,18,1,0,1,0,0,0,2,0,0,0,1,0,75.9,0,4668
1,0,1,0,23,1,0,0,2,0,0,0,0,2,0,1,0,59.95,0,5379
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.15,0,2577
1,0,1,0,71,1,2,1,0,0,2,0,2,2,1,1,1,98.65,0,5101
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,112.6,0,6486
1,0,1,0,33,1,0,2,1,1,1,1,1,1,1,0,3,20.6,0,5212
1,0,0,0,24,0,1,0,2,0,0,2,0,0,2,0,3,35.75,0,5531
0,0,1,0,56,1,2,1,0,2,2,2,0,2,1,1,1,99.75,0,5926
1,0,0,0,37,1,0,1,0,2,0,0,2,2,0,1,1,96.1,0,2640
0,0,0,0,43,1,2,0,0,2,2,2,2,2,1,0,1,85.1,0,2319
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.35,0,4193
0,0,0,0,61,1,2,0,2,2,2,2,2,2,2,0,2,89.65,0,6149
1,0,0,0,17,1,2,1,0,0,2,2,0,0,1,0,2,86.75,0,5863
0,0,1,0,41,1,0,1,0,2,2,2,0,0,1,1,0,86.2,0,5325
1,1,1,0,72,0,1,0,2,2,2,2,2,2,2,1,0,64.8,0,4886
1,0,0,0,48,1,2,1,0,2,2,0,2,2,2,1,0,108.1,0,5994
0,0,0,0,42,0,1,0,2,2,2,2,0,2,1,1,2,54.75,0,3179
1,0,0,0,44,1,2,1,0,0,2,0,0,2,0,1,3,90.4,0,4751
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,0,4020
0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,0,95.6,0,2026
1,1,1,0,27,1,2,0,0,2,2,2,2,2,0,1,0,84.8,0,5352
0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.3,0,3805
0,0,0,0,19,1,0,2,1,1,1,1,1,1,0,0,3,19.9,0,3245
0,1,1,0,42,1,2,1,0,0,0,0,2,2,0,1,2,95.05,0,2677
0,0,0,0,66,1,2,0,2,2,2,2,2,2,2,1,1,90.05,0,5813
1,1,1,0,33,1,2,1,2,0,2,2,2,2,0,1,0,109.9,0,5655
1,1,0,0,33,0,1,0,0,0,2,2,2,2,0,1,2,54.6,0,5322
0,0,1,0,23,1,0,2,1,1,1,1,1,1,1,0,3,20.05,0,3742
0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,19.75,0,4691
0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,1,20.05,0,5355
0,0,1,0,68,1,0,0,2,0,0,2,0,0,1,0,0,55.9,0,5160
1,0,0,0,20,1,0,2,1,1,1,1,1,1,2,1,3,19.7,0,2120
1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,1,19.8,0,5368
1,0,1,0,60,1,2,1,2,0,2,0,2,0,1,1,0,95.4,0,4149
1,1,1,1,32,1,0,1,0,2,0,0,2,2,0,1,3,93.95,0,2844
0,0,1,0,46,1,2,2,1,1,1,1,1,1,1,1,0,24.45,0,2438
0,0,1,0,29,1,2,1,0,0,0,0,0,0,0,1,2,74.95,0,3483
1,0,0,0,51,1,2,1,0,2,2,2,0,0,0,1,2,87.35,0,4899
0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,0,70.65,0,5523
0,0,1,1,16,1,0,1,0,2,0,0,0,0,0,0,0,73.25,0,3624
1,0,1,0,70,1,2,1,0,2,2,2,0,2,2,1,0,98.7,0,5582
0,0,1,1,40,1,2,2,1,1,1,1,1,1,2,1,3,24.8,0,3021
0,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,3,24.3,0,3181
0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.85,0,5501
1,0,0,0,29,1,2,1,0,2,2,2,0,2,1,0,1,100.55,0,3055
1,0,1,0,44,1,2,2,1,1,1,1,1,1,1,0,3,25.7,0,3037
0,0,0,0,10,0,1,0,2,2,2,0,0,0,0,0,0,40.7,0,2164
0,1,1,0,55,1,2,0,0,0,0,0,0,0,0,0,0,51.65,0,4763
1,1,1,0,52,1,2,1,0,2,2,0,2,2,1,1,0,105.1,0,4621
0,0,1,1,10,1,2,1,0,0,0,0,0,2,0,0,2,85.95,0,4922
1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,1,0,75.6,0,4030
0,0,1,0,68,1,2,0,2,0,0,2,0,0,1,0,0,58.25,0,4620
0,0,1,0,72,0,1,0,2,2,2,2,2,2,2,1,1,65.2,0,5092
1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,2,53.45,0,3477
1,0,1,0,41,1,0,2,1,1,1,1,1,1,2,1,2,19.75,0,2011
0,0,0,0,26,0,1,0,0,0,2,2,2,0,0,1,1,44.45,0,3080
1,0,1,0,36,1,0,2,1,1,1,1,1,1,1,0,0,20.85,0,5744
1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,114.05,0,4842
1,0,1,0,35,1,2,1,0,0,0,2,0,2,0,1,0,89.85,0,4945
1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,3,55.05,0,2962
0,0,1,1,16,1,2,1,2,0,2,2,2,2,0,1,2,112.95,0,2683
0,1,0,0,49,1,2,1,2,0,0,0,2,2,0,0,1,101.55,0,5348
0,0,1,0,54,1,2,1,2,2,2,2,2,2,1,1,3,114.65,0,4488
0,0,0,1,18,1,2,0,2,0,0,0,0,2,0,0,2,64.8,0,2466
0,0,1,0,36,1,0,1,0,0,0,0,0,2,0,0,2,80.4,0,5544
0,0,1,0,52,1,2,2,1,1,1,1,1,1,2,1,0,25.05,0,5674
1,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.75,0,5505
1,0,1,0,72,1,0,1,2,2,0,2,2,2,2,0,0,105.5,0,5534
0,0,0,0,64,1,2,2,1,1,1,1,1,1,1,0,3,24.7,0,5655
0,1,0,0,22,1,0,0,2,0,2,2,0,2,0,1,3,69.75,0,3509
1,0,1,0,60,0,1,0,0,2,2,2,2,2,0,1,0,60.2,0,5359
0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,3,24.4,0,4900
0,0,0,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.15,0,5813
1,0,1,0,28,1,0,1,0,2,2,2,2,0,1,0,0,92.9,0,2037
0,0,1,0,30,1,0,0,0,2,2,2,2,2,2,0,0,80.8,0,4274
1,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.0,0,4823
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,0,4120
1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.65,0,2231
0,0,1,0,24,1,0,0,0,2,0,0,2,2,0,1,0,69.45,0,4208
1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,116.05,0,4404
1,0,0,0,70,0,1,0,0,0,0,2,0,2,2,1,3,40.05,0,5055
1,1,1,0,64,1,2,1,0,0,2,2,2,2,2,0,2,102.1,0,6270
1,0,1,0,72,1,2,1,0,2,0,0,2,0,1,1,2,89.7,0,6016
0,0,0,0,44,1,0,2,1,1,1,1,1,1,2,0,3,19.9,0,2809
0,1,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,20.65,0,4086
1,0,1,0,9,1,0,0,0,0,2,0,2,2,0,1,3,70.05,0,4900
1,0,1,0,24,1,0,0,2,0,0,2,0,0,0,0,3,53.6,0,2977
1,1,1,1,35,1,0,0,0,2,0,2,2,2,0,1,2,76.05,0,5479
0,0,1,1,7,1,0,0,2,2,2,2,2,0,0,1,2,75.7,0,2950
1,0,1,1,11,1,0,2,1,1,1,1,1,1,2,0,3,19.65,0,3372
0,1,0,0,20,1,0,1,0,0,0,0,0,2,0,1,2,81.45,0,2416
0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,1,0,108.5,0,6288
1,0,1,1,72,1,2,1,0,0,0,0,0,2,2,1,1,84.5,0,6202
0,0,0,0,15,1,2,1,0,2,0,0,2,2,0,1,2,100.15,0,2565
1,0,0,0,72,1,2,0,0,2,2,2,2,2,2,1,0,88.6,0,5842
0,0,1,0,0,0,1,0,2,0,2,2,2,0,2,1,0,52.55,0,2578
1,0,1,1,63,1,2,1,0,2,2,0,2,2,2,1,0,104.8,0,4046
0,0,0,0,2,1,0,0,0,2,0,0,2,0,0,1,2,59.0,0,5810
1,1,1,0,61,1,2,0,0,2,0,0,0,2,1,0,0,64.05,0,4001
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,0,2968
1,0,1,0,28,1,0,0,2,2,0,2,0,0,0,0,3,60.9,0,3851
0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.8,0,4500
1,0,0,0,34,1,2,1,2,2,2,2,2,2,1,0,1,116.25,0,4022
0,1,1,0,71,1,2,1,2,0,0,0,0,0,2,1,1,80.7,0,4583
0,0,1,0,70,1,2,0,2,0,0,0,0,2,1,0,0,65.2,0,6316
0,0,1,1,52,1,0,1,2,0,2,2,0,0,0,1,0,84.05,0,6099
1,0,0,0,69,1,2,0,2,2,2,2,2,0,2,1,1,79.45,0,5189
1,0,0,1,11,1,2,1,0,0,2,0,0,0,0,1,3,78.0,0,4886
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.85,0,4905
1,1,1,0,20,1,0,1,2,0,2,2,0,2,1,0,1,94.3,0,2574
1,0,0,0,61,1,2,1,2,0,2,0,2,2,0,1,2,106.45,0,4842
0,0,0,0,56,1,2,1,0,2,0,2,2,2,0,1,0,105.45,0,4212
1,0,0,0,30,1,2,1,2,2,2,2,0,0,0,1,1,95.0,0,3597
0,0,0,0,28,1,0,0,2,0,0,2,0,0,1,0,3,54.3,0,5271
0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,70.05,0,2064
1,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,1,20.05,0,4996
1,0,1,1,67,1,2,1,0,2,2,0,2,2,1,1,2,105.4,0,5666
1,1,1,0,29,1,2,0,0,0,0,0,0,0,0,1,2,51.6,0,5495
1,0,1,1,55,1,2,1,0,0,0,0,0,2,0,0,0,85.5,0,6411
1,0,0,0,52,1,0,1,2,0,2,0,2,0,1,0,2,91.25,0,4770
1,1,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,115.75,0,5168
1,0,1,1,58,1,2,1,0,2,0,2,2,0,1,1,1,94.7,0,5653
1,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,3,19.6,0,3764
0,1,0,0,56,1,2,1,0,2,2,2,2,0,2,1,0,99.9,0,5840
0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,1,1,21.1,0,4368
1,0,1,1,70,1,0,2,1,1,1,1,1,1,2,0,1,20.05,0,4485
1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,79.95,0,5213
1,1,1,1,68,1,2,1,0,0,2,2,2,2,1,1,1,107.15,0,4324
1,0,0,0,12,1,2,1,0,0,2,0,2,0,0,1,2,89.55,0,2325
0,0,1,0,63,1,2,1,0,2,0,0,0,0,0,1,0,81.55,0,4980
0,0,1,0,33,1,0,0,2,2,2,0,0,0,1,1,3,58.45,0,4276
0,0,1,0,69,1,0,1,0,2,0,0,2,2,1,1,1,95.65,0,5251
0,0,1,0,60,1,0,0,0,2,2,2,2,2,2,1,0,80.6,0,5667
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,113.1,0,5308
0,0,0,0,11,1,2,0,0,0,0,0,0,2,0,1,3,58.95,0,3880
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,0,3968
1,0,1,1,34,1,0,1,0,0,0,0,0,2,1,1,0,78.95,0,2074
0,0,0,0,65,1,2,1,0,2,0,2,2,2,1,1,0,105.05,0,5742
1,1,1,0,50,1,2,1,2,2,2,0,2,0,1,1,0,101.9,0,4184
1,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,3,19.75,0,4123
1,0,1,1,72,1,2,1,2,2,2,0,2,2,2,1,0,110.3,0,5780
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,115.6,0,5633
1,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,0,19.35,0,5248
0,0,1,1,23,1,2,2,1,1,1,1,1,1,2,1,1,25.6,0,5939
0,0,1,0,56,1,2,0,2,0,2,0,0,2,1,1,0,68.75,0,6198
